              time_d	                  pH	         Olivine_mol	       Magnesite_mol	        Siderite_mol	      CHalcedony_mol	         Fe(OH)3_mol	        Mg_molkgx1e5	        Fe_molkgx1e5	        Si_molkgx1e5	         C_molkgx1e5	      HCO3_molkgx1e5	    MgHCO3_molkgx1e5	    FeHCO3_molkgx1e5	       CO3_molkgx1e5	     CO2aq_molkgx1e5	
  6.840000000000e+02	  8.420305456537e+00	  6.378962677609e-03	  2.390704712651e-02	  2.730753582500e-03	  1.335196601234e-02	  0.000000000000e+00	  6.828355351700e+01	  1.453914943329e-01	  3.090783175349e+01	  1.330815141394e+02	  1.284343363618e+02	  8.310893801662e-01	  1.025915854887e-02	  1.910650113326e+00	  1.019961177004e+00	
  6.850000000000e+02	  8.420305456537e+00	  6.366044499252e-03	  2.393029984755e-02	  2.733337218152e-03	  1.336488419069e-02	  0.000000000000e+00	  6.828355351713e+01	  1.453914962933e-01	  3.090783175349e+01	  1.330815141393e+02	  1.284343363617e+02	  8.310893801669e-01	  1.025915854888e-02	  1.910650113323e+00	  1.019961177004e+00	
  6.860000000000e+02	  8.420305456536e+00	  6.353143860415e-03	  2.395352099745e-02	  2.735917345898e-03	  1.337778482953e-02	  0.000000000000e+00	  6.828355351727e+01	  1.453914984390e-01	  3.090783175349e+01	  1.330815141391e+02	  1.284343363616e+02	  8.310893801678e-01	  1.025915854889e-02	  1.910650113320e+00	  1.019961177004e+00	
  6.870000000000e+02	  8.420305456536e+00	  6.340260749004e-03	  2.397671059799e-02	  2.738493968163e-03	  1.339066794094e-02	  0.000000000000e+00	  6.828355351739e+01	  1.453915001622e-01	  3.090783175349e+01	  1.330815141390e+02	  1.284343363615e+02	  8.310893801684e-01	  1.025915854890e-02	  1.910650113317e+00	  1.019961177004e+00	
  6.880000000000e+02	  8.420305456536e+00	  6.327395152928e-03	  2.399986867093e-02	  2.741067087368e-03	  1.340353353702e-02	  0.000000000000e+00	  6.828355351745e+01	  1.453915011629e-01	  3.090783175349e+01	  1.330815141389e+02	  1.284343363614e+02	  8.310893801688e-01	  1.025915854890e-02	  1.910650113315e+00	  1.019961177004e+00	
  6.890000000000e+02	  8.420305456535e+00	  6.314547060093e-03	  2.402299523803e-02	  2.743636705915e-03	  1.341638162985e-02	  0.000000000000e+00	  6.828355351759e+01	  1.453915032025e-01	  3.090783175348e+01	  1.330815141388e+02	  1.284343363613e+02	  8.310893801696e-01	  1.025915854891e-02	  1.910650113312e+00	  1.019961177004e+00	
  6.900000000000e+02	  8.420305456535e+00	  6.301716458407e-03	  2.404609032106e-02	  2.746202826232e-03	  1.342921223154e-02	  0.000000000000e+00	  6.828355351771e+01	  1.453915051722e-01	  3.090783175348e+01	  1.330815141387e+02	  1.284343363612e+02	  8.310893801704e-01	  1.025915854892e-02	  1.910650113309e+00	  1.019961177004e+00	
  6.910000000000e+02	  8.420305456535e+00	  6.288903335780e-03	  2.406915394179e-02	  2.748765450759e-03	  1.344202535417e-02	  0.000000000000e+00	  6.828355351770e+01	  1.453915049993e-01	  3.090783175348e+01	  1.330815141387e+02	  1.284343363612e+02	  8.310893801703e-01	  1.025915854892e-02	  1.910650113310e+00	  1.019961177004e+00	
  6.920000000000e+02	  8.420305456535e+00	  6.276107680118e-03	  2.409218612198e-02	  2.751324581880e-03	  1.345482100983e-02	  0.000000000000e+00	  6.828355351778e+01	  1.453915061544e-01	  3.090783175348e+01	  1.330815141386e+02	  1.284343363612e+02	  8.310893801707e-01	  1.025915854893e-02	  1.910650113308e+00	  1.019961177004e+00	
  6.930000000000e+02	  8.420305456534e+00	  6.263329479331e-03	  2.411518688340e-02	  2.753880222017e-03	  1.346759921062e-02	  0.000000000000e+00	  6.828355351791e+01	  1.453915081860e-01	  3.090783175348e+01	  1.330815141385e+02	  1.284343363611e+02	  8.310893801715e-01	  1.025915854894e-02	  1.910650113305e+00	  1.019961177004e+00	
  6.940000000000e+02	  8.420305456534e+00	  6.250568721328e-03	  2.413815624780e-02	  2.756432373593e-03	  1.348035996862e-02	  0.000000000000e+00	  6.828355351808e+01	  1.453915106919e-01	  3.090783175348e+01	  1.330815141383e+02	  1.284343363609e+02	  8.310893801725e-01	  1.025915854895e-02	  1.910650113301e+00	  1.019961177004e+00	
  6.950000000000e+02	  8.420305456534e+00	  6.237825394017e-03	  2.416109423696e-02	  2.758981039054e-03	  1.349310329593e-02	  0.000000000000e+00	  6.828355351808e+01	  1.453915107989e-01	  3.090783175348e+01	  1.330815141383e+02	  1.284343363609e+02	  8.310893801725e-01	  1.025915854895e-02	  1.910650113301e+00	  1.019961177004e+00	
  6.960000000000e+02	  8.420305456534e+00	  6.225099485308e-03	  2.418400087264e-02	  2.761526220791e-03	  1.350582920464e-02	  0.000000000000e+00	  6.828355351812e+01	  1.453915113171e-01	  3.090783175348e+01	  1.330815141382e+02	  1.284343363609e+02	  8.310893801727e-01	  1.025915854895e-02	  1.910650113300e+00	  1.019961177004e+00	
  6.970000000000e+02	  8.420305456534e+00	  6.212390983111e-03	  2.420687617659e-02	  2.764067921211e-03	  1.351853770684e-02	  0.000000000000e+00	  6.828355351824e+01	  1.453915131954e-01	  3.090783175348e+01	  1.330815141381e+02	  1.284343363608e+02	  8.310893801735e-01	  1.025915854896e-02	  1.910650113297e+00	  1.019961177004e+00	
  6.980000000000e+02	  8.420305456534e+00	  6.199699875336e-03	  2.422972017059e-02	  2.766606142768e-03	  1.353122881461e-02	  0.000000000000e+00	  6.828355351823e+01	  1.453915130590e-01	  3.090783175348e+01	  1.330815141381e+02	  1.284343363608e+02	  8.310893801734e-01	  1.025915854896e-02	  1.910650113298e+00	  1.019961177004e+00	
  6.990000000000e+02	  8.420305456533e+00	  6.187026149892e-03	  2.425253287639e-02	  2.769140887853e-03	  1.354390254005e-02	  0.000000000000e+00	  6.828355351825e+01	  1.453915134118e-01	  3.090783175348e+01	  1.330815141381e+02	  1.284343363608e+02	  8.310893801736e-01	  1.025915854896e-02	  1.910650113297e+00	  1.019961177004e+00	
  7.000000000000e+02	  8.420305456533e+00	  6.174369794689e-03	  2.427531431575e-02	  2.771672158881e-03	  1.355655889526e-02	  0.000000000000e+00	  6.828355351834e+01	  1.453915146749e-01	  3.090783175348e+01	  1.330815141380e+02	  1.284343363607e+02	  8.310893801740e-01	  1.025915854897e-02	  1.910650113295e+00	  1.019961177004e+00	
  7.010000000000e+02	  8.420305456533e+00	  6.161730797640e-03	  2.429806451044e-02	  2.774199958273e-03	  1.356919789231e-02	  0.000000000000e+00	  6.828355351845e+01	  1.453915164279e-01	  3.090783175348e+01	  1.330815141379e+02	  1.284343363606e+02	  8.310893801747e-01	  1.025915854898e-02	  1.910650113293e+00	  1.019961177004e+00	
  7.020000000000e+02	  8.420305456532e+00	  6.149109146654e-03	  2.432078348221e-02	  2.776724288438e-03	  1.358181954329e-02	  0.000000000000e+00	  6.828355351867e+01	  1.453915197080e-01	  3.090783175348e+01	  1.330815141377e+02	  1.284343363605e+02	  8.310893801760e-01	  1.025915854899e-02	  1.910650113288e+00	  1.019961177004e+00	
  7.030000000000e+02	  8.420305456532e+00	  6.136504829642e-03	  2.434347125283e-02	  2.779245151812e-03	  1.359442386030e-02	  0.000000000000e+00	  6.828355351885e+01	  1.453915225153e-01	  3.090783175347e+01	  1.330815141375e+02	  1.284343363603e+02	  8.310893801771e-01	  1.025915854901e-02	  1.910650113283e+00	  1.019961177004e+00	
  7.040000000000e+02	  8.420305456531e+00	  6.123917834516e-03	  2.436612784406e-02	  2.781762550817e-03	  1.360701085543e-02	  0.000000000000e+00	  6.828355351899e+01	  1.453915245766e-01	  3.090783175347e+01	  1.330815141373e+02	  1.284343363602e+02	  8.310893801779e-01	  1.025915854902e-02	  1.910650113280e+00	  1.019961177004e+00	
  7.050000000000e+02	  8.420305456531e+00	  6.111348149187e-03	  2.438875327765e-02	  2.784276487853e-03	  1.361958054076e-02	  0.000000000000e+00	  6.828355351918e+01	  1.453915274715e-01	  3.090783175347e+01	  1.330815141372e+02	  1.284343363600e+02	  8.310893801790e-01	  1.025915854903e-02	  1.910650113276e+00	  1.019961177004e+00	
  7.060000000000e+02	  8.420305456530e+00	  6.098795761568e-03	  2.441134757536e-02	  2.786786965356e-03	  1.363213292838e-02	  0.000000000000e+00	  6.828355351931e+01	  1.453915295493e-01	  3.090783175347e+01	  1.330815141370e+02	  1.284343363599e+02	  8.310893801798e-01	  1.025915854904e-02	  1.910650113273e+00	  1.019961177004e+00	
  7.070000000000e+02	  8.420305456530e+00	  6.086260659569e-03	  2.443391075895e-02	  2.789293985736e-03	  1.364466803038e-02	  0.000000000000e+00	  6.828355351945e+01	  1.453915315967e-01	  3.090783175347e+01	  1.330815141369e+02	  1.284343363598e+02	  8.310893801806e-01	  1.025915854905e-02	  1.910650113270e+00	  1.019961177004e+00	
  7.080000000000e+02	  8.420305456530e+00	  6.073742831105e-03	  2.445644285019e-02	  2.791797551417e-03	  1.365718585884e-02	  0.000000000000e+00	  6.828355351952e+01	  1.453915327137e-01	  3.090783175347e+01	  1.330815141368e+02	  1.284343363598e+02	  8.310893801810e-01	  1.025915854905e-02	  1.910650113268e+00	  1.019961177004e+00	
  7.090000000000e+02	  8.420305456529e+00	  6.061242264087e-03	  2.447894387082e-02	  2.794297664796e-03	  1.366968642586e-02	  0.000000000000e+00	  6.828355351969e+01	  1.453915352561e-01	  3.090783175347e+01	  1.330815141366e+02	  1.284343363596e+02	  8.310893801820e-01	  1.025915854907e-02	  1.910650113264e+00	  1.019961177004e+00	
  7.100000000000e+02	  8.420305456529e+00	  6.048758946427e-03	  2.450141384261e-02	  2.796794328321e-03	  1.368216974352e-02	  0.000000000000e+00	  6.828355351973e+01	  1.453915359141e-01	  3.090783175347e+01	  1.330815141366e+02	  1.284343363596e+02	  8.310893801823e-01	  1.025915854907e-02	  1.910650113263e+00	  1.019961177004e+00	
  7.110000000000e+02	  8.420305456529e+00	  6.036292866040e-03	  2.452385278730e-02	  2.799287544386e-03	  1.369463582391e-02	  0.000000000000e+00	  6.828355351981e+01	  1.453915371836e-01	  3.090783175347e+01	  1.330815141365e+02	  1.284343363595e+02	  8.310893801828e-01	  1.025915854908e-02	  1.910650113261e+00	  1.019961177004e+00	
  7.120000000000e+02	  8.420305456528e+00	  6.023844010839e-03	  2.454626072666e-02	  2.801777315402e-03	  1.370708467911e-02	  0.000000000000e+00	  6.828355351997e+01	  1.453915395543e-01	  3.090783175346e+01	  1.330815141363e+02	  1.284343363594e+02	  8.310893801837e-01	  1.025915854909e-02	  1.910650113258e+00	  1.019961177004e+00	
  7.130000000000e+02	  8.420305456528e+00	  6.011412368736e-03	  2.456863768245e-02	  2.804263643818e-03	  1.371951632121e-02	  0.000000000000e+00	  6.828355352000e+01	  1.453915400532e-01	  3.090783175346e+01	  1.330815141363e+02	  1.284343363594e+02	  8.310893801839e-01	  1.025915854909e-02	  1.910650113257e+00	  1.019961177004e+00	
  7.140000000000e+02	  8.420305456528e+00	  5.998997927646e-03	  2.459098367641e-02	  2.806746532028e-03	  1.373193076230e-02	  0.000000000000e+00	  6.828355352005e+01	  1.453915408349e-01	  3.090783175346e+01	  1.330815141363e+02	  1.284343363593e+02	  8.310893801842e-01	  1.025915854909e-02	  1.910650113256e+00	  1.019961177004e+00	
  7.150000000000e+02	  8.420305456528e+00	  5.986600675483e-03	  2.461329873030e-02	  2.809225982458e-03	  1.374432801446e-02	  0.000000000000e+00	  6.828355352007e+01	  1.453915410948e-01	  3.090783175346e+01	  1.330815141362e+02	  1.284343363593e+02	  8.310893801843e-01	  1.025915854909e-02	  1.910650113256e+00	  1.019961177004e+00	
  7.160000000000e+02	  8.420305456528e+00	  5.974220600162e-03	  2.463558286588e-02	  2.811701997517e-03	  1.375670808978e-02	  0.000000000000e+00	  6.828355352010e+01	  1.453915416421e-01	  3.090783175346e+01	  1.330815141362e+02	  1.284343363593e+02	  8.310893801845e-01	  1.025915854910e-02	  1.910650113255e+00	  1.019961177004e+00	
  7.170000000000e+02	  8.420305456528e+00	  5.961857689596e-03	  2.465783610490e-02	  2.814174579600e-03	  1.376907100035e-02	  0.000000000000e+00	  6.828355352030e+01	  1.453915446399e-01	  3.090783175346e+01	  1.330815141360e+02	  1.284343363591e+02	  8.310893801857e-01	  1.025915854911e-02	  1.910650113250e+00	  1.019961177004e+00	
  7.180000000000e+02	  8.420305456527e+00	  5.949511931701e-03	  2.468005846911e-02	  2.816643731155e-03	  1.378141675825e-02	  0.000000000000e+00	  6.828355352045e+01	  1.453915469891e-01	  3.090783175346e+01	  1.330815141358e+02	  1.284343363590e+02	  8.310893801866e-01	  1.025915854912e-02	  1.910650113247e+00	  1.019961177004e+00	
  7.190000000000e+02	  8.420305456526e+00	  5.937183314392e-03	  2.470224998026e-02	  2.819109454585e-03	  1.379374537555e-02	  0.000000000000e+00	  6.828355352066e+01	  1.453915501889e-01	  3.090783175346e+01	  1.330815141356e+02	  1.284343363588e+02	  8.310893801878e-01	  1.025915854914e-02	  1.910650113242e+00	  1.019961177004e+00	
  7.200000000000e+02	  8.420305456526e+00	  5.924871825584e-03	  2.472441066012e-02	  2.821571752323e-03	  1.380605686436e-02	  0.000000000000e+00	  6.828355352082e+01	  1.453915525336e-01	  3.090783175346e+01	  1.330815141355e+02	  1.284343363587e+02	  8.310893801887e-01	  1.025915854915e-02	  1.910650113238e+00	  1.019961177004e+00	
  7.210000000000e+02	  8.420305456526e+00	  5.912577453192e-03	  2.474654053042e-02	  2.824030626793e-03	  1.381835123675e-02	  0.000000000000e+00	  6.828355352087e+01	  1.453915533591e-01	  3.090783175346e+01	  1.330815141354e+02	  1.284343363587e+02	  8.310893801890e-01	  1.025915854915e-02	  1.910650113237e+00	  1.019961177004e+00	
  7.220000000000e+02	  8.420305456525e+00	  5.900300185133e-03	  2.476863961292e-02	  2.826486080384e-03	  1.383062850481e-02	  0.000000000000e+00	  6.828355352101e+01	  1.453915555088e-01	  3.090783175346e+01	  1.330815141353e+02	  1.284343363585e+02	  8.310893801899e-01	  1.025915854916e-02	  1.910650113234e+00	  1.019961177004e+00	
  7.230000000000e+02	  8.420305456525e+00	  5.888040009323e-03	  2.479070792938e-02	  2.828938115524e-03	  1.384288868062e-02	  0.000000000000e+00	  6.828355352115e+01	  1.453915576901e-01	  3.090783175345e+01	  1.330815141351e+02	  1.284343363584e+02	  8.310893801907e-01	  1.025915854917e-02	  1.910650113231e+00	  1.019961177004e+00	
  7.240000000000e+02	  8.420305456525e+00	  5.875796913677e-03	  2.481274550154e-02	  2.831386734652e-03	  1.385513177627e-02	  0.000000000000e+00	  6.828355352116e+01	  1.453915577930e-01	  3.090783175345e+01	  1.330815141351e+02	  1.284343363584e+02	  8.310893801908e-01	  1.025915854917e-02	  1.910650113230e+00	  1.019961177004e+00	
  7.250000000000e+02	  8.420305456525e+00	  5.863570886113e-03	  2.483475235116e-02	  2.833831940156e-03	  1.386735780383e-02	  0.000000000000e+00	  6.828355352122e+01	  1.453915587036e-01	  3.090783175345e+01	  1.330815141351e+02	  1.284343363584e+02	  8.310893801911e-01	  1.025915854918e-02	  1.910650113229e+00	  1.019961177004e+00	
  7.260000000000e+02	  8.420305456525e+00	  5.851361914547e-03	  2.485672849998e-02	  2.836273734466e-03	  1.387956677540e-02	  0.000000000000e+00	  6.828355352124e+01	  1.453915590374e-01	  3.090783175345e+01	  1.330815141350e+02	  1.284343363583e+02	  8.310893801912e-01	  1.025915854918e-02	  1.910650113229e+00	  1.019961177004e+00	
  7.270000000000e+02	  8.420305456524e+00	  5.839169986897e-03	  2.487867396975e-02	  2.838712119971e-03	  1.389175870305e-02	  0.000000000000e+00	  6.828355352141e+01	  1.453915615497e-01	  3.090783175345e+01	  1.330815141349e+02	  1.284343363582e+02	  8.310893801922e-01	  1.025915854919e-02	  1.910650113225e+00	  1.019961177004e+00	
  7.280000000000e+02	  8.420305456524e+00	  5.826995091079e-03	  2.490058878222e-02	  2.841147099124e-03	  1.390393359887e-02	  0.000000000000e+00	  6.828355352147e+01	  1.453915625656e-01	  3.090783175345e+01	  1.330815141348e+02	  1.284343363582e+02	  8.310893801926e-01	  1.025915854920e-02	  1.910650113223e+00	  1.019961177004e+00	
  7.290000000000e+02	  8.420305456524e+00	  5.814837215012e-03	  2.492247295914e-02	  2.843578674337e-03	  1.391609147494e-02	  0.000000000000e+00	  6.828355352148e+01	  1.453915626026e-01	  3.090783175345e+01	  1.330815141348e+02	  1.284343363582e+02	  8.310893801926e-01	  1.025915854920e-02	  1.910650113223e+00	  1.019961177004e+00	
  7.300000000000e+02	  8.420305456524e+00	  5.802696346613e-03	  2.494432652226e-02	  2.846006847994e-03	  1.392823234333e-02	  0.000000000000e+00	  6.828355352163e+01	  1.453915649312e-01	  3.090783175345e+01	  1.330815141347e+02	  1.284343363580e+02	  8.310893801935e-01	  1.025915854921e-02	  1.910650113220e+00	  1.019961177004e+00	
  7.310000000000e+02	  8.420305456523e+00	  5.790572473800e-03	  2.496614949332e-02	  2.848431622529e-03	  1.394035621615e-02	  0.000000000000e+00	  6.828355352181e+01	  1.453915676974e-01	  3.090783175345e+01	  1.330815141345e+02	  1.284343363579e+02	  8.310893801946e-01	  1.025915854922e-02	  1.910650113216e+00	  1.019961177004e+00	
  7.320000000000e+02	  8.420305456523e+00	  5.778465584492e-03	  2.498794189407e-02	  2.850853000387e-03	  1.395246310546e-02	  0.000000000000e+00	  6.828355352183e+01	  1.453915679723e-01	  3.090783175345e+01	  1.330815141345e+02	  1.284343363579e+02	  8.310893801947e-01	  1.025915854922e-02	  1.910650113215e+00	  1.019961177004e+00	
  7.330000000000e+02	  8.420305456522e+00	  5.766375666607e-03	  2.500970374626e-02	  2.853270983935e-03	  1.396455302334e-02	  0.000000000000e+00	  6.828355352202e+01	  1.453915709088e-01	  3.090783175345e+01	  1.330815141343e+02	  1.284343363577e+02	  8.310893801958e-01	  1.025915854924e-02	  1.910650113211e+00	  1.019961177004e+00	
  7.340000000000e+02	  8.420305456522e+00	  5.754302708064e-03	  2.503143507164e-02	  2.855685575617e-03	  1.397662598188e-02	  0.000000000000e+00	  6.828355352220e+01	  1.453915735828e-01	  3.090783175345e+01	  1.330815141341e+02	  1.284343363576e+02	  8.310893801969e-01	  1.025915854925e-02	  1.910650113207e+00	  1.019961177004e+00	
  7.350000000000e+02	  8.420305456521e+00	  5.742246696782e-03	  2.505313589194e-02	  2.858096777844e-03	  1.398868199316e-02	  0.000000000000e+00	  6.828355352239e+01	  1.453915765192e-01	  3.090783175344e+01	  1.330815141339e+02	  1.284343363574e+02	  8.310893801980e-01	  1.025915854926e-02	  1.910650113202e+00	  1.019961177004e+00	
  7.360000000000e+02	  8.420305456521e+00	  5.730207620681e-03	  2.507480622892e-02	  2.860504593039e-03	  1.400072106927e-02	  0.000000000000e+00	  6.828355352255e+01	  1.453915790204e-01	  3.090783175344e+01	  1.330815141337e+02	  1.284343363573e+02	  8.310893801990e-01	  1.025915854928e-02	  1.910650113199e+00	  1.019961177004e+00	
  7.370000000000e+02	  8.420305456521e+00	  5.718185467680e-03	  2.509644610432e-02	  2.862909023621e-03	  1.401274322227e-02	  0.000000000000e+00	  6.828355352267e+01	  1.453915808789e-01	  3.090783175344e+01	  1.330815141336e+02	  1.284343363572e+02	  8.310893801997e-01	  1.025915854929e-02	  1.910650113196e+00	  1.019961177004e+00	
  7.380000000000e+02	  8.420305456520e+00	  5.706180225699e-03	  2.511805553989e-02	  2.865310071988e-03	  1.402474846425e-02	  0.000000000000e+00	  6.828355352286e+01	  1.453915837906e-01	  3.090783175344e+01	  1.330815141334e+02	  1.284343363570e+02	  8.310893802008e-01	  1.025915854930e-02	  1.910650113191e+00	  1.019961177004e+00	
  7.390000000000e+02	  8.420305456520e+00	  5.694191882659e-03	  2.513963455736e-02	  2.867707740582e-03	  1.403673680729e-02	  0.000000000000e+00	  6.828355352295e+01	  1.453915851557e-01	  3.090783175344e+01	  1.330815141333e+02	  1.284343363570e+02	  8.310893802014e-01	  1.025915854931e-02	  1.910650113189e+00	  1.019961177004e+00	
