              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	            Siderite	          Chalcedony	       Rhodochrosite	             Fe(OH)3	            Dolomite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	
  9.930000000000e+02	  8.434551261349e+00	  3.229549433711e-03	  3.182236142966e-02	  4.271507575338e-02	  3.592842017970e-02	  0.000000000000e+00	  2.152606756008e-02	  2.157069816846e-03	  4.316432368971e-03	  2.103798618193e-03	  6.422771978415e+01	  3.708635244918e-03	  3.095155974153e+01	  1.377874530033e+02	  1.328234557904e+02	  8.049411980787e-01	  6.937796617723e-11	  2.046754008834e+00	  1.019949988762e+00	
  9.940000000000e+02	  8.434551261359e+00	  3.221413087256e-03	  3.182202262459e-02	  4.271292296444e-02	  3.594925574548e-02	  0.000000000000e+00	  2.153918708490e-02	  2.158356359868e-03	  4.319005455105e-03	  2.103798616130e-03	  6.422771978111e+01	  3.708635244934e-03	  3.095155974156e+01	  1.377874530063e+02	  1.328234557934e+02	  8.049411980597e-01	  6.937796617559e-11	  2.046754008923e+00	  1.019949988762e+00	
  9.950000000000e+02	  8.434551261369e+00	  3.213290486064e-03	  3.182168382193e-02	  4.271077024820e-02	  3.597006637653e-02	  0.000000000000e+00	  2.155229271422e-02	  2.159641513510e-03	  4.321575762504e-03	  2.103798614063e-03	  6.422771977808e+01	  3.708635244951e-03	  3.095155974159e+01	  1.377874530094e+02	  1.328234557964e+02	  8.049411980407e-01	  6.937796617396e-11	  2.046754009013e+00	  1.019949988762e+00	
  9.960000000000e+02	  8.434551261379e+00	  3.205181618342e-03	  3.182134502169e-02	  4.270861760465e-02	  3.599085209407e-02	  0.000000000000e+00	  2.156538445983e-02	  2.160925278962e-03	  4.324143293527e-03	  2.103798611994e-03	  6.422771977503e+01	  3.708635244967e-03	  3.095155974162e+01	  1.377874530124e+02	  1.328234557994e+02	  8.049411980217e-01	  6.937796617231e-11	  2.046754009103e+00	  1.019949988762e+00	
  9.970000000000e+02	  8.434551261389e+00	  3.197086472296e-03	  3.182100622387e-02	  4.270646503379e-02	  3.601161291934e-02	  0.000000000000e+00	  2.157846233353e-02	  2.162207657403e-03	  4.326708050534e-03	  2.103798609921e-03	  6.422771977199e+01	  3.708635244983e-03	  3.095155974165e+01	  1.377874530155e+02	  1.328234558024e+02	  8.049411980026e-01	  6.937796617067e-11	  2.046754009193e+00	  1.019949988762e+00	
  9.980000000000e+02	  8.434551261399e+00	  3.189005036133e-03	  3.182066742846e-02	  4.270431253562e-02	  3.603234887357e-02	  0.000000000000e+00	  2.159152634712e-02	  2.163488650067e-03	  4.329270035883e-03	  2.103798607845e-03	  6.422771976894e+01	  3.708635244999e-03	  3.095155974168e+01	  1.377874530186e+02	  1.328234558054e+02	  8.049411979835e-01	  6.937796616902e-11	  2.046754009284e+00	  1.019949988762e+00	
  9.990000000000e+02	  8.434551261409e+00	  3.180937298061e-03	  3.182032863547e-02	  4.270216011015e-02	  3.605305997798e-02	  0.000000000000e+00	  2.160457651239e-02	  2.164768258086e-03	  4.331829251934e-03	  2.103798605767e-03	  6.422771976588e+01	  3.708635245016e-03	  3.095155974171e+01	  1.377874530217e+02	  1.328234558084e+02	  8.049411979644e-01	  6.937796616738e-11	  2.046754009374e+00	  1.019949988762e+00	
  1.000000000000e+03	  8.434551261419e+00	  3.172883246287e-03	  3.181998984490e-02	  4.270000775736e-02	  3.607374625380e-02	  0.000000000000e+00	  2.161761284114e-02	  2.166046482629e-03	  4.334385701046e-03	  2.103798603685e-03	  6.422771976282e+01	  3.708635245032e-03	  3.095155974174e+01	  1.377874530247e+02	  1.328234558114e+02	  8.049411979452e-01	  6.937796616573e-11	  2.046754009465e+00	  1.019949988762e+00	
  1.001000000000e+03	  8.434551261429e+00	  3.164842869019e-03	  3.181965105675e-02	  4.269785547726e-02	  3.609440772228e-02	  0.000000000000e+00	  2.163063534515e-02	  2.167323324831e-03	  4.336939385578e-03	  2.103798601599e-03	  6.422771975975e+01	  3.708635245048e-03	  3.095155974177e+01	  1.377874530278e+02	  1.328234558144e+02	  8.049411979260e-01	  6.937796616407e-11	  2.046754009555e+00	  1.019949988762e+00	
  1.002000000000e+03	  8.434551261439e+00	  3.156816154467e-03	  3.181931227101e-02	  4.269570326985e-02	  3.611504440462e-02	  0.000000000000e+00	  2.164364403623e-02	  2.168598785920e-03	  4.339490307887e-03	  2.103798599511e-03	  6.422771975668e+01	  3.708635245065e-03	  3.095155974180e+01	  1.377874530309e+02	  1.328234558174e+02	  8.049411979068e-01	  6.937796616242e-11	  2.046754009646e+00	  1.019949988762e+00	
  1.003000000000e+03	  8.434551261449e+00	  3.148803090837e-03	  3.181897348768e-02	  4.269355113512e-02	  3.613565632207e-02	  0.000000000000e+00	  2.165663892617e-02	  2.169872867115e-03	  4.342038470334e-03	  2.103798597420e-03	  6.422771975361e+01	  3.708635245081e-03	  3.095155974183e+01	  1.377874530340e+02	  1.328234558204e+02	  8.049411978876e-01	  6.937796616076e-11	  2.046754009737e+00	  1.019949988762e+00	
  1.004000000000e+03	  8.434551261459e+00	  3.140803666340e-03	  3.181863470678e-02	  4.269139907307e-02	  3.615624349584e-02	  0.000000000000e+00	  2.166962002677e-02	  2.171145569567e-03	  4.344583875277e-03	  2.103798595325e-03	  6.422771975053e+01	  3.708635245098e-03	  3.095155974187e+01	  1.377874530371e+02	  1.328234558235e+02	  8.049411978683e-01	  6.937796615910e-11	  2.046754009828e+00	  1.019949988762e+00	
  1.005000000000e+03	  8.434551261470e+00	  3.132817869184e-03	  3.181829592829e-02	  4.268924708371e-02	  3.617680594717e-02	  0.000000000000e+00	  2.168258734980e-02	  2.172416894400e-03	  4.347126525075e-03	  2.103798593228e-03	  6.422771974745e+01	  3.708635245114e-03	  3.095155974190e+01	  1.377874530402e+02	  1.328234558265e+02	  8.049411978490e-01	  6.937796615743e-11	  2.046754009919e+00	  1.019949988762e+00	
  1.006000000000e+03	  8.434551261480e+00	  3.124845687579e-03	  3.181795715222e-02	  4.268709516703e-02	  3.619734369728e-02	  0.000000000000e+00	  2.169554090708e-02	  2.173686842862e-03	  4.349666422086e-03	  2.103798591127e-03	  6.422771974436e+01	  3.708635245130e-03	  3.095155974193e+01	  1.377874530433e+02	  1.328234558295e+02	  8.049411978297e-01	  6.937796615577e-11	  2.046754010011e+00	  1.019949988762e+00	
  1.007000000000e+03	  8.434551261490e+00	  3.116887109735e-03	  3.181761837856e-02	  4.268494332302e-02	  3.621785676739e-02	  0.000000000000e+00	  2.170848071039e-02	  2.174955416123e-03	  4.352203568668e-03	  2.103798589024e-03	  6.422771974127e+01	  3.708635245147e-03	  3.095155974196e+01	  1.377874530464e+02	  1.328234558326e+02	  8.049411978103e-01	  6.937796615410e-11	  2.046754010102e+00	  1.019949988762e+00	
  1.008000000000e+03	  8.434551261500e+00	  3.108942123861e-03	  3.181727960732e-02	  4.268279155170e-02	  3.623834517874e-02	  0.000000000000e+00	  2.172140677152e-02	  2.176222615314e-03	  4.354737967181e-03	  2.103798586917e-03	  6.422771973817e+01	  3.708635245163e-03	  3.095155974199e+01	  1.377874530496e+02	  1.328234558356e+02	  8.049411977909e-01	  6.937796615243e-11	  2.046754010194e+00	  1.019949988762e+00	
  1.009000000000e+03	  8.434551261510e+00	  3.101010718169e-03	  3.181694083850e-02	  4.268063985306e-02	  3.625880895255e-02	  0.000000000000e+00	  2.173431910227e-02	  2.177488441656e-03	  4.357269619982e-03	  2.103798584807e-03	  6.422771973507e+01	  3.708635245180e-03	  3.095155974202e+01	  1.377874530527e+02	  1.328234558387e+02	  8.049411977715e-01	  6.937796615076e-11	  2.046754010286e+00	  1.019949988762e+00	
  1.010000000000e+03	  8.434551261521e+00	  3.093092880868e-03	  3.181660207209e-02	  4.267848822709e-02	  3.627924811003e-02	  0.000000000000e+00	  2.174721771443e-02	  2.178752896342e-03	  4.359798529430e-03	  2.103798582694e-03	  6.422771973196e+01	  3.708635245196e-03	  3.095155974205e+01	  1.377874530558e+02	  1.328234558417e+02	  8.049411977521e-01	  6.937796614908e-11	  2.046754010378e+00	  1.019949988762e+00	
  1.011000000000e+03	  8.434551261531e+00	  3.085188600171e-03	  3.181626330811e-02	  4.267633667379e-02	  3.629966267242e-02	  0.000000000000e+00	  2.176010261978e-02	  2.180015980513e-03	  4.362324697883e-03	  2.103798580578e-03	  6.422771972885e+01	  3.708635245213e-03	  3.095155974208e+01	  1.377874530589e+02	  1.328234558448e+02	  8.049411977326e-01	  6.937796614740e-11	  2.046754010470e+00	  1.019949988762e+00	
  1.012000000000e+03	  8.434551261541e+00	  3.077297864287e-03	  3.181592454653e-02	  4.267418519317e-02	  3.632005266093e-02	  0.000000000000e+00	  2.177297383013e-02	  2.181277695406e-03	  4.364848127700e-03	  2.103798578458e-03	  6.422771972574e+01	  3.708635245230e-03	  3.095155974211e+01	  1.377874530621e+02	  1.328234558479e+02	  8.049411977131e-01	  6.937796614572e-11	  2.046754010562e+00	  1.019949988762e+00	
  1.013000000000e+03	  8.434551261551e+00	  3.069420661430e-03	  3.181558578738e-02	  4.267203378522e-02	  3.634041809680e-02	  0.000000000000e+00	  2.178583135726e-02	  2.182538042152e-03	  4.367368821239e-03	  2.103798576336e-03	  6.422771972262e+01	  3.708635245246e-03	  3.095155974215e+01	  1.377874530652e+02	  1.328234558509e+02	  8.049411976936e-01	  6.937796614404e-11	  2.046754010654e+00	  1.019949988762e+00	
  1.014000000000e+03	  8.434551261562e+00	  3.061556979810e-03	  3.181524703064e-02	  4.266988244994e-02	  3.636075900124e-02	  0.000000000000e+00	  2.179867521296e-02	  2.183797021921e-03	  4.369886780857e-03	  2.103798574211e-03	  6.422771971949e+01	  3.708635245263e-03	  3.095155974218e+01	  1.377874530684e+02	  1.328234558540e+02	  8.049411976740e-01	  6.937796614235e-11	  2.046754010746e+00	  1.019949988762e+00	
  1.015000000000e+03	  8.434551261572e+00	  3.053706807640e-03	  3.181490827632e-02	  4.266773118734e-02	  3.638107539546e-02	  0.000000000000e+00	  2.181150540902e-02	  2.185054635889e-03	  4.372402008914e-03	  2.103798572082e-03	  6.422771971636e+01	  3.708635245280e-03	  3.095155974221e+01	  1.377874530715e+02	  1.328234558571e+02	  8.049411976544e-01	  6.937796614067e-11	  2.046754010839e+00	  1.019949988762e+00	
  1.016000000000e+03	  8.434551261582e+00	  3.045870133132e-03	  3.181456952441e-02	  4.266557999740e-02	  3.640136730070e-02	  0.000000000000e+00	  2.182432195724e-02	  2.186310885246e-03	  4.374914507766e-03	  2.103798569951e-03	  6.422771971323e+01	  3.708635245296e-03	  3.095155974224e+01	  1.377874530747e+02	  1.328234558602e+02	  8.049411976348e-01	  6.937796613898e-11	  2.046754010932e+00	  1.019949988762e+00	
  1.017000000000e+03	  8.434551261593e+00	  3.038046944500e-03	  3.181423077492e-02	  4.266342888013e-02	  3.642163473818e-02	  0.000000000000e+00	  2.183712486939e-02	  2.187565771191e-03	  4.377424279772e-03	  2.103798567816e-03	  6.422771971009e+01	  3.708635245313e-03	  3.095155974227e+01	  1.377874530778e+02	  1.328234558633e+02	  8.049411976152e-01	  6.937796613728e-11	  2.046754011025e+00	  1.019949988762e+00	
  1.018000000000e+03	  8.434551261603e+00	  3.030237229956e-03	  3.181389202785e-02	  4.266127783552e-02	  3.644187772911e-02	  0.000000000000e+00	  2.184991415728e-02	  2.188819294881e-03	  4.379931327289e-03	  2.103798565678e-03	  6.422771970695e+01	  3.708635245330e-03	  3.095155974230e+01	  1.377874530810e+02	  1.328234558663e+02	  8.049411975955e-01	  6.937796613559e-11	  2.046754011118e+00	  1.019949988762e+00	
  1.019000000000e+03	  8.434551261613e+00	  3.022440977714e-03	  3.181355328319e-02	  4.265912686358e-02	  3.646209629470e-02	  0.000000000000e+00	  2.186268983269e-02	  2.190071457515e-03	  4.382435652676e-03	  2.103798563538e-03	  6.422771970380e+01	  3.708635245347e-03	  3.095155974233e+01	  1.377874530842e+02	  1.328234558694e+02	  8.049411975758e-01	  6.937796613389e-11	  2.046754011211e+00	  1.019949988762e+00	
  1.020000000000e+03	  8.434551261624e+00	  3.014658175987e-03	  3.181321454096e-02	  4.265697596431e-02	  3.648229045619e-02	  0.000000000000e+00	  2.187545190741e-02	  2.191322260265e-03	  4.384937258291e-03	  2.103798561394e-03	  6.422771970065e+01	  3.708635245363e-03	  3.095155974237e+01	  1.377874530873e+02	  1.328234558725e+02	  8.049411975561e-01	  6.937796613219e-11	  2.046754011304e+00	  1.019949988762e+00	
  1.021000000000e+03	  8.434551261634e+00	  3.006888812990e-03	  3.181287580113e-02	  4.265482513769e-02	  3.650246023479e-02	  0.000000000000e+00	  2.188820039323e-02	  2.192571704327e-03	  4.387436146490e-03	  2.103798559247e-03	  6.422771969750e+01	  3.708635245380e-03	  3.095155974240e+01	  1.377874530905e+02	  1.328234558756e+02	  8.049411975363e-01	  6.937796613049e-11	  2.046754011397e+00	  1.019949988762e+00	
  1.022000000000e+03	  8.434551261645e+00	  2.999132876936e-03	  3.181253706373e-02	  4.265267438374e-02	  3.652260565172e-02	  0.000000000000e+00	  2.190093530193e-02	  2.193819790829e-03	  4.389932319632e-03	  2.103798557097e-03	  6.422771969434e+01	  3.708635245397e-03	  3.095155974243e+01	  1.377874530937e+02	  1.328234558788e+02	  8.049411975166e-01	  6.937796612878e-11	  2.046754011491e+00	  1.019949988762e+00	
  1.023000000000e+03	  8.434551261655e+00	  2.991390356042e-03	  3.181219832874e-02	  4.265052370245e-02	  3.654272672819e-02	  0.000000000000e+00	  2.191365664531e-02	  2.195066520981e-03	  4.392425780074e-03	  2.103798554944e-03	  6.422771969117e+01	  3.708635245414e-03	  3.095155974246e+01	  1.377874530969e+02	  1.328234558819e+02	  8.049411974967e-01	  6.937796612708e-11	  2.046754011584e+00	  1.019949988762e+00	
  1.024000000000e+03	  8.434551261665e+00	  2.983661238520e-03	  3.181185959616e-02	  4.264837309381e-02	  3.656282348541e-02	  0.000000000000e+00	  2.192636443515e-02	  2.196311896009e-03	  4.394916530174e-03	  2.103798552788e-03	  6.422771968800e+01	  3.708635245431e-03	  3.095155974249e+01	  1.377874531001e+02	  1.328234558850e+02	  8.049411974769e-01	  6.937796612537e-11	  2.046754011678e+00	  1.019949988762e+00	
  1.025000000000e+03	  8.434551261676e+00	  2.975945512587e-03	  3.181152086601e-02	  4.264622255784e-02	  3.658289594462e-02	  0.000000000000e+00	  2.193905868323e-02	  2.197555917000e-03	  4.397404572289e-03	  2.103798550629e-03	  6.422771968483e+01	  3.708635245448e-03	  3.095155974252e+01	  1.377874531033e+02	  1.328234558881e+02	  8.049411974570e-01	  6.937796612365e-11	  2.046754011772e+00	  1.019949988762e+00	
  1.026000000000e+03	  8.434551261686e+00	  2.968243166459e-03	  3.181118213827e-02	  4.264407209452e-02	  3.660294412701e-02	  0.000000000000e+00	  2.195173940136e-02	  2.198798585209e-03	  4.399889908776e-03	  2.103798548467e-03	  6.422771968165e+01	  3.708635245465e-03	  3.095155974256e+01	  1.377874531065e+02	  1.328234558912e+02	  8.049411974371e-01	  6.937796612194e-11	  2.046754011866e+00	  1.019949988762e+00	
  1.027000000000e+03	  8.434551261697e+00	  2.960554188350e-03	  3.181084341295e-02	  4.264192170385e-02	  3.662296805381e-02	  0.000000000000e+00	  2.196440660130e-02	  2.200039901785e-03	  4.402372541993e-03	  2.103798546301e-03	  6.422771967847e+01	  3.708635245482e-03	  3.095155974259e+01	  1.377874531097e+02	  1.328234558944e+02	  8.049411974172e-01	  6.937796612022e-11	  2.046754011960e+00	  1.019949988762e+00	
  1.028000000000e+03	  8.434551261707e+00	  2.952878566478e-03	  3.181050469004e-02	  4.263977138584e-02	  3.664296774623e-02	  0.000000000000e+00	  2.197706029486e-02	  2.201279867889e-03	  4.404852474298e-03	  2.103798544133e-03	  6.422771967528e+01	  3.708635245499e-03	  3.095155974262e+01	  1.377874531129e+02	  1.328234558975e+02	  8.049411973973e-01	  6.937796611850e-11	  2.046754012055e+00	  1.019949988762e+00	
  1.029000000000e+03	  8.434551261718e+00	  2.945216289059e-03	  3.181016596955e-02	  4.263762114048e-02	  3.666294322548e-02	  0.000000000000e+00	  2.198970049381e-02	  2.202518484698e-03	  4.407329708046e-03	  2.103798541962e-03	  6.422771967209e+01	  3.708635245516e-03	  3.095155974265e+01	  1.377874531161e+02	  1.328234559007e+02	  8.049411973773e-01	  6.937796611678e-11	  2.046754012149e+00	  1.019949988762e+00	
  1.030000000000e+03	  8.434551261728e+00	  2.937567344309e-03	  3.180982725147e-02	  4.263547096778e-02	  3.668289451277e-02	  0.000000000000e+00	  2.200232720994e-02	  2.203755753442e-03	  4.409804245596e-03	  2.103798539787e-03	  6.422771966889e+01	  3.708635245533e-03	  3.095155974268e+01	  1.377874531193e+02	  1.328234559038e+02	  8.049411973573e-01	  6.937796611506e-11	  2.046754012244e+00	  1.019949988762e+00	
  1.031000000000e+03	  8.434551261739e+00	  2.929931720445e-03	  3.180948853582e-02	  4.263332086772e-02	  3.670282162933e-02	  0.000000000000e+00	  2.201494045504e-02	  2.204991675233e-03	  4.412276089305e-03	  2.103798537610e-03	  6.422771966569e+01	  3.708635245550e-03	  3.095155974272e+01	  1.377874531226e+02	  1.328234559069e+02	  8.049411973373e-01	  6.937796611333e-11	  2.046754012338e+00	  1.019949988762e+00	
  1.032000000000e+03	  8.434551261750e+00	  2.922309405686e-03	  3.180914982258e-02	  4.263117084031e-02	  3.672272459636e-02	  0.000000000000e+00	  2.202754024088e-02	  2.206226251309e-03	  4.414745241529e-03	  2.103798535430e-03	  6.422771966248e+01	  3.708635245567e-03	  3.095155974275e+01	  1.377874531258e+02	  1.328234559101e+02	  8.049411973172e-01	  6.937796611160e-11	  2.046754012433e+00	  1.019949988762e+00	
  1.033000000000e+03	  8.434551261760e+00	  2.914700388248e-03	  3.180881111175e-02	  4.262902088555e-02	  3.674260343507e-02	  0.000000000000e+00	  2.204012657927e-02	  2.207459482843e-03	  4.417211704626e-03	  2.103798533246e-03	  6.422771965928e+01	  3.708635245584e-03	  3.095155974278e+01	  1.377874531290e+02	  1.328234559133e+02	  8.049411972971e-01	  6.937796610987e-11	  2.046754012528e+00	  1.019949988762e+00	
  1.034000000000e+03	  8.434551261771e+00	  2.907104656350e-03	  3.180847240335e-02	  4.262687100344e-02	  3.676245816667e-02	  0.000000000000e+00	  2.205269948197e-02	  2.208691370977e-03	  4.419675480952e-03	  2.103798531060e-03	  6.422771965606e+01	  3.708635245601e-03	  3.095155974281e+01	  1.377874531322e+02	  1.328234559164e+02	  8.049411972770e-01	  6.937796610814e-11	  2.046754012623e+00	  1.019949988762e+00	
  1.035000000000e+03	  8.434551261781e+00	  2.899522198210e-03	  3.180813369735e-02	  4.262472119397e-02	  3.678228881237e-02	  0.000000000000e+00	  2.206525896078e-02	  2.209921916887e-03	  4.422136572864e-03	  2.103798528870e-03	  6.422771965284e+01	  3.708635245618e-03	  3.095155974284e+01	  1.377874531355e+02	  1.328234559196e+02	  8.049411972568e-01	  6.937796610640e-11	  2.046754012718e+00	  1.019949988762e+00	
  1.036000000000e+03	  8.434551261792e+00	  2.891953002046e-03	  3.180779499378e-02	  4.262257145714e-02	  3.680209539339e-02	  0.000000000000e+00	  2.207780502748e-02	  2.211151121784e-03	  4.424594982720e-03	  2.103798526678e-03	  6.422771964962e+01	  3.708635245635e-03	  3.095155974288e+01	  1.377874531387e+02	  1.328234559228e+02	  8.049411972367e-01	  6.937796610466e-11	  2.046754012814e+00	  1.019949988762e+00	
  1.037000000000e+03	  8.434551261803e+00	  2.884397056078e-03	  3.180745629262e-02	  4.262042179296e-02	  3.682187793093e-02	  0.000000000000e+00	  2.209033769385e-02	  2.212378986847e-03	  4.427050712875e-03	  2.103798524482e-03	  6.422771964639e+01	  3.708635245653e-03	  3.095155974291e+01	  1.377874531420e+02	  1.328234559259e+02	  8.049411972165e-01	  6.937796610292e-11	  2.046754012909e+00	  1.019949988762e+00	
